,PCA1,PCA2,PCA3,PCA4,UMAP1,UMAP2
VT_160715_M198_027.mzML,-0.9961437,-0.5667842,1.8452138,-0.043521225,19.282999,3.3688054
pHILIC_2_298.mzML,-0.16452615,0.44443408,0.6725749,0.49147838,20.379343,11.191896
VT_160220_129.mzML,-0.6235752,1.2512147,-0.8580723,-0.23657207,14.003782,0.008072811
VT_160730_M198_015.mzML,-0.064421825,0.025682447,0.27470446,0.20588839,8.988543,5.0913553
VT_160715_M198_061.mzML,0.39525196,0.7198948,-1.3544366,-0.4251794,2.0109584,1.5696789
VT_160123_085.mzML,-0.81737614,1.659251,-1.0538503,0.45601884,13.539314,-1.0354029
VT_160717_M198_021.mzML,-0.006187594,-0.16988814,0.34523064,0.14883436,8.352339,5.706953
VT_160801_M198_087.mzML,-0.78835315,-0.38857603,1.0827929,0.6100882,18.871565,3.9846644
VT_160123_087.mzML,-0.7961788,1.7625995,-1.1789855,0.50658387,13.527534,-1.0111451
pHILIC_2_252.mzML,-0.5026432,0.04963251,-0.053610742,-0.009719926,8.354175,6.1586165
VT_160717_M198_121.mzML,-0.3874858,0.27405256,2.1267083,-0.25125828,19.550293,3.6787982
VT_160723_M198_079.mzML,-0.4073924,-0.542579,1.3595771,0.2865617,18.305752,3.95711
VT_160723_M198_077.mzML,-0.20538251,-0.47653788,1.3394194,0.53813505,17.87982,4.0850625
VT_160723_M198_061.mzML,-0.5325564,-0.6438891,1.6848489,0.5464178,17.841955,3.5428493
VT_160726_M198_067.mzML,-0.8113654,-0.558068,2.3701804,-0.112092525,18.235727,3.4741142
pHILIC_2_34.mzML,-1.6533265,0.28251886,1.1237081,0.8099787,13.956844,-5.8885484
VT_160803_M198_033.mzML,-1.4636283,-0.9360843,2.3219416,0.32527363,19.088749,3.2416856
VT_160727_M198_095.mzML,-0.7734323,-0.81642973,2.8866308,0.45427847,17.986572,3.2370117
pHILIC_2_192.mzML,-0.5857555,1.1168734,0.03351953,1.0381323,20.654737,10.945646
VT_160803_M198_063.mzML,0.14873935,0.2139643,-0.27133003,-0.040359214,7.600654,4.4194965
VT_160729_M198_083.mzML,-0.5691291,-0.084176555,1.0085533,-0.03301104,18.653486,4.226634
VT_160803_M198_057.mzML,-0.24918717,-0.24491835,0.8492056,-0.004729178,18.019438,4.2972674
VT_160727_M198_035.mzML,-0.11975066,-0.30498242,1.1949091,1.125436,17.343943,3.9084015
VT_160803_M198_061.mzML,0.026746303,0.23931052,-0.09234418,-0.23024856,8.096484,4.7597227
VT_160726_M198_115.mzML,-0.30978137,0.08918363,1.120184,0.24668206,17.994122,4.2109675
VT_160220_031.mzML,-0.5935689,1.3233091,-0.6201328,0.27200747,14.170167,0.19183105
VT_160216_135.mzML,-0.87323236,1.3925859,-2.2252874,0.13126938,8.912572,-6.426858
VT_160220_125.mzML,-0.65466416,2.4782302,-0.4415851,0.14918832,14.006862,-0.4094724
P_HA_PL25_B1_049_40698.mzML,-0.753451,1.1022276,1.3061107,1.4044887,4.0236516,-7.518979
VT_160718_M198_029.mzML,-0.59858745,-0.2649465,1.5709525,-0.02402271,18.967215,3.694397
Carrier_Positive_P-26.mzML,-1.0826517,0.25033414,-0.08754578,0.2244434,17.38713,-0.053111587
pHILIC_2_261.mzML,-0.44930765,1.1523343,0.093156405,0.9802504,20.637522,10.963801
VT_160721_M198_043.mzML,-0.40028867,-0.1434033,0.69940764,0.35203525,18.45574,4.3132668
VT_160721_M198_033.mzML,-1.1008927,-0.935414,1.7753848,0.9024308,18.706188,3.3261695
VT_160204_025.mzML,-0.7547951,1.0450574,-0.81575763,-1.3351148,13.597962,-1.7805241
VT_160715_M198_025.mzML,-0.38316706,-0.0027653314,1.8389316,-0.13620071,19.5404,3.6888552
pHILIC_2_14.mzML,-0.47950336,0.9813978,0.13029644,0.8985519,20.620434,10.979405
VT_160223_003.mzML,-0.74986416,1.9014641,-2.3815255,0.6832358,9.064633,-6.2599688
VT_160723_M198_083.mzML,-0.660856,-0.99440336,1.9635038,0.38818184,18.351826,3.34809
Patient_Positive_P-48.mzML,0.063633814,0.17027096,0.052238822,0.116821066,7.918683,4.9363365
VT_160801_M198_081.mzML,-0.85581225,-1.059176,1.766704,0.78509426,18.519665,3.3435237
VT_160725_M198_019.mzML,-0.43222198,-0.4544757,1.6638118,-0.02688549,18.246496,3.8338153
VT_160801_M198_089.mzML,-0.7395005,-0.366613,0.85722554,0.61817926,18.863462,4.024953
VT_160717_M198_075.mzML,-0.31071126,-0.56422406,1.4275488,0.35931662,18.32156,3.9335837
VT_160220_113.mzML,-0.4666037,1.6682824,-0.77683204,0.16085273,13.997914,0.24279477
VT_160718_M198_043.mzML,-0.5415716,0.18846016,1.7963952,0.16018252,19.646448,3.7489238
VT_160718_M198_053.mzML,0.4061562,0.7304155,-1.2913251,-0.54999113,2.305103,1.6817901
pHILIC_2_60.mzML,-2.428782,0.3431645,1.6675733,1.3910261,13.68458,-6.0457735
VT_160215_071.mzML,-0.8554166,1.4127737,-1.7298754,0.49317205,8.81359,-6.517128
VT_160204_129.mzML,-0.3625246,2.1149383,-0.5046563,1.302487,13.678936,-0.9407512
VT_160223_125.mzML,-1.5021076,1.4526492,0.51096356,0.6334554,14.815765,-1.0898706
VT_160723_M198_071.mzML,0.030183604,0.6162567,-1.0778697,-0.85589725,1.6551096,1.5724905
VT_160224_051.mzML,-1.6097097,1.7944205,-0.34628505,-0.28626645,14.356494,-1.203839
VT_160223_043.mzML,-0.9873546,1.9479544,-0.5558896,-0.6411958,13.971487,-0.3256008
VT_160123_025.mzML,-0.9716333,1.7772788,-0.007406804,-0.9097936,13.314473,-0.06517362
VT_160731_M198_029.mzML,-0.3651665,-0.117134586,0.7536176,0.13165788,18.497656,4.2880273
VT_160716_M198_077.mzML,-0.44499683,0.06200198,1.1986094,0.15080619,19.714565,3.9401984
Patient_Positive_OP_31.mzML,-0.24298859,0.98145056,0.29203448,0.15702228,14.141884,-7.906528
P_HA_PL24R2_B1_241_53135.mzML,0.111908875,1.3981737,1.9754901,0.869609,4.3011928,-8.772739
pHILIC_2_35.mzML,-2.02726,0.34305683,1.3758937,1.3905302,13.636805,-5.963792
VT_160224_001.mzML,-1.0805008,1.9470729,-2.0895147,0.38325626,9.007196,-6.3244867
VT_160206_091.mzML,-0.6695163,2.0173965,-1.1134166,0.75821996,13.566925,-0.99767566
VT_160803_M198_011.mzML,-0.5316406,0.3552337,1.8819447,-0.17154409,19.608202,3.676317
VT_160720_M198_081.mzML,-0.28711417,0.011846468,1.6994299,-0.051019758,18.407509,3.9800072
VT_160802_M198_025.mzML,-0.9050849,-1.0968938,2.1379464,0.5734088,18.301556,3.2899837
VT_160725_M198_063.mzML,-0.35865185,-0.7065917,1.381153,0.6319335,18.089577,4.002172
VT_160120_007.mzML,-1.216198,2.017827,-2.474167,-1.5174633,7.4981027,-7.2465267
pHILIC_2_146.mzML,-1.0408373,0.44001088,0.37359586,0.9874888,13.428547,-5.6928816
VT_160725_M198_037.mzML,-0.526883,-0.7914897,1.8423551,0.40443465,18.366304,3.43185
VT_160730_M198_067.mzML,-0.8053715,-0.5798486,1.6448562,0.22450644,18.724201,3.6490793
VT_160715_M198_137.mzML,-0.33232966,-0.1317055,0.45958245,0.38132608,8.718248,5.8775163
VT_160731_M198_027.mzML,0.35447907,0.7019547,-1.4431915,-0.6278076,1.7740664,1.4437981
VT_160717_M198_039.mzML,-0.64674366,-0.4350555,1.185651,0.507563,18.80101,3.9923701
VT_160718_M198_021.mzML,-0.961387,-0.39720574,1.6600305,0.6481477,19.463598,3.375651
Patient_Positive_P-42.mzML,-0.056891397,0.18799958,0.058029987,0.1871944,8.249948,5.016894
VT_160720_M198_121.mzML,-0.5778868,0.19286759,1.5058649,0.26695308,19.749321,3.8326316
VT_160721_M198_019.mzML,-0.5380558,0.24733275,1.5037675,0.11521213,19.728588,3.8371503
VT_160730_M198_121.mzML,0.14849673,0.66037995,-1.0424534,-0.69017637,2.0804296,1.6747171
pHILIC_2_24.mzML,-0.5341129,1.1754134,0.16826066,1.0467545,20.613958,10.990322
VT_160222_127.mzML,-0.5661239,1.5406518,-0.706942,-0.41816565,14.192512,-0.2772898
VT_160720_M198_031.mzML,-0.9641151,-0.4856401,2.1151173,0.31109473,19.467834,3.3960083
P_HA_PL25_B1_089_43910.mzML,-0.6374958,1.0720105,1.1085902,1.2245516,4.0317397,-7.524599
VT_160726_M198_069.mzML,-0.623021,-0.16685805,2.1490912,-0.18473412,18.156126,3.6853812
VT_160717_M198_107.mzML,-1.4411302,-0.755522,1.9252286,0.7168922,19.027012,3.2252004
VT_160722_M198_039.mzML,0.38925365,0.9508018,-1.5393865,-1.395373,2.150579,1.6367521
VT_160801_M198_051.mzML,-0.8370387,-0.923897,2.5059717,0.19291945,18.414558,3.31966
VT_160220_071.mzML,-0.8680933,1.6123359,-2.0288398,0.6727091,8.91506,-6.4208927
P_HA_PL25_B1_031_53996.mzML,-1.3586142,1.0687321,1.8460346,1.8544925,4.0206914,-7.514213
VT_160717_M198_103.mzML,-1.1893128,-0.7220256,1.5688607,0.5769122,19.149576,3.312514
VT_160801_M198_095.mzML,-0.74622506,-0.8436523,1.8940674,0.7565191,18.140398,3.3019698
VT_160731_M198_085.mzML,0.43624312,0.8091285,-1.4277248,-0.20011339,2.0954256,1.5746907
VT_160729_M198_025.mzML,-0.39493874,0.13976696,1.744423,-0.22023937,18.065609,4.0202003
VT_160801_M198_103.mzML,-0.035535365,0.21831407,0.5360708,-0.09275586,8.0268,5.389955
VT_160716_M198_081.mzML,0.23932424,0.46310857,-1.1523423,-0.21153168,1.9224875,1.5710901
VT_160803_M198_053.mzML,-1.0956788,-0.79108995,2.309569,-0.037085008,18.866213,3.3815377
VT_160726_M198_093.mzML,-0.33562732,-0.15085036,1.3280113,0.007035522,18.057047,4.1586647
VT_160727_M198_013.mzML,0.10892787,0.22228098,0.16355222,-0.11772658,7.7837067,4.912237
VT_160718_M198_089.mzML,0.11160385,0.57019055,-1.071654,-0.8799741,2.2235336,1.7296449
VT_160718_M198_099.mzML,-0.37288964,-0.3636068,0.7817555,0.24029045,18.733765,4.195111
VT_160718_M198_103.mzML,-0.79114556,-0.4894747,1.4792601,0.11327052,19.1815,3.7216573
VT_160802_M198_033.mzML,-0.47694808,-0.5995556,1.2330445,0.79263943,17.940268,4.0522146
VT_160720_M198_041.mzML,-0.7724021,-0.24876982,1.7302227,0.30986607,19.472284,3.4361928
VT_160729_M198_009.mzML,-0.49132457,-0.40945756,1.3744975,0.32284468,18.29559,3.9388921
pHILIC_2_149.mzML,0.013067915,0.66117096,-0.015387174,0.678836,7.980631,3.954288
VT_160726_M198_015.mzML,-0.9060864,-0.12845168,1.6821176,0.15213887,19.392338,3.5603826
VT_160718_M198_019.mzML,-0.532202,0.05245272,1.3463194,0.37137663,19.764965,3.8426118
VT_160723_M198_081.mzML,-0.7038582,-0.91779274,2.0139601,0.40868363,18.349981,3.3512883
VT_160718_M198_033.mzML,-1.5258921,-0.9489472,3.134439,-0.106036,19.055153,3.2699192
VT_160215_133.mzML,-0.8122252,1.1812624,-1.8915018,0.566349,8.7323065,-6.53411
P_HA_PL25_B1_011_40559.mzML,-0.38605157,1.3551167,1.1061424,1.3980987,4.0460114,-7.5464373
VT_160720_M198_123.mzML,-0.47087878,0.16697629,1.3996516,0.25836226,19.754572,3.8434162
VT_160729_M198_023.mzML,0.26531932,0.35086945,-0.07523605,-0.10662932,8.154012,4.2840495
VT_160225_045.mzML,-0.91776145,1.4760821,-0.5031079,-0.017861212,13.108476,0.13062114
pHILIC_2_219.mzML,-1.5805441,0.18443376,1.218384,0.7146152,13.965403,-5.8759046
VT_160122_003.mzML,-0.82311934,1.64836,-2.423648,-0.4753675,7.757404,-7.000121
VT_160801_M198_055.mzML,-0.71441245,-0.80104065,1.7809105,0.4787786,18.490065,3.4063005
VT_160220_005.mzML,-0.964214,1.6105751,-2.140493,0.48592705,8.919237,-6.42285
VT_160223_047.mzML,-0.8910734,2.052097,-0.5449766,-0.5907939,13.969346,-0.3615373
VT_160726_M198_029.mzML,-1.5211403,-1.1629167,2.8667204,0.11257002,19.02163,3.2317023
P_HA_PL25_B1_019_47763.mzML,-0.47123224,-0.21961278,-0.0874033,0.024448125,8.857813,5.5990133
VT_160220_033.mzML,-0.58453804,1.2004968,-0.6265354,0.18580967,14.291402,0.12636687
pHILIC_2_12.mzML,-2.3860555,0.13571316,1.5924263,1.2713677,13.778938,-6.01794
VT_160731_M198_073.mzML,0.047836818,0.25172305,0.2746208,0.111277774,7.1982985,5.383393
VT_160717_M198_035.mzML,-0.6557892,-1.243486,2.1698532,1.0953712,18.117079,3.23028
pHILIC_2_25.mzML,0.10079347,0.08064457,0.11691719,-0.06496663,7.1549816,5.5207124
VT_160718_M198_051.mzML,-0.18066488,0.48975357,0.12823093,-0.37321708,7.80228,4.825001
VT_160717_M198_029.mzML,0.25138938,0.5697581,-1.1733423,-0.3328332,1.9791175,1.5902195
VT_160726_M198_095.mzML,0.41689593,0.70648426,-1.3057057,-0.47873905,2.3497314,1.6745567
VT_160803_M198_065.mzML,-0.02397729,0.06878214,0.21501102,-0.19008854,7.5806494,5.3612494
VT_160803_M198_051.mzML,-0.775274,-0.33407512,1.9710661,-0.014498249,18.963331,3.600417
VT_160120_009.mzML,-1.209288,2.1298394,-2.5654557,-1.563953,7.494714,-7.2501984
pHILIC_2_194.mzML,-0.4642172,1.3540218,0.02981568,1.1086318,20.650145,10.953301
pHILIC_2_88.mzML,-1.5412477,0.3516812,1.1153706,1.2207407,13.556907,-5.853254
VT_160730_M198_031.mzML,-0.060470805,0.48827228,-0.90076995,-0.9023511,1.647549,1.595181
pHILIC_2_345.mzML,-0.1097437,0.4216623,0.07527047,0.42618597,9.551582,3.338774
pHILIC_2_322.mzML,-0.32013455,0.7017277,0.3330961,0.83726287,20.404022,11.173992
VT_160218_103.mzML,-0.92281836,2.0372038,-0.0016972474,-0.5411214,14.425989,-1.3386761
VT_160731_M198_017.mzML,-0.37418622,-0.447339,1.9306254,-0.014868019,18.262163,3.7662063
VT_160803_M198_101.mzML,-0.55863655,0.11759633,1.4749788,0.00334155,19.686695,3.8379788
pHILIC_2_260.mzML,-0.9820222,0.13846278,0.736805,0.3895421,14.034128,-5.6969223
pHILIC_2_355.mzML,-0.048050486,0.41054404,0.4076414,-0.05677925,6.0098705,4.8393345
VT_160220_057.mzML,-1.3156403,1.6877251,-0.35402358,-0.7954167,14.373074,-1.3957014
VT_160718_M198_097.mzML,0.13552092,0.36790285,-0.9167305,-0.5392116,1.7770193,1.6169443
P_HA_PL25_B1_057_38418.mzML,-0.3265131,1.1491226,1.1486647,1.172875,4.0407248,-7.5366054
VT_160220_133.mzML,-0.87761414,1.728444,-2.2022858,0.5483142,8.955426,-6.381053
VT_160223_095.mzML,-0.86074543,1.886367,-0.6321432,-0.24723166,13.91289,-0.2112226
pHILIC_2_68.mzML,-1.9050021,0.38285673,0.9525635,1.3844022,13.468273,-5.7710524
VT_160803_M198_087.mzML,-0.89540106,-0.27030185,1.8868803,0.13523507,19.499096,3.4516158
VT_160720_M198_037.mzML,-1.0778052,-0.5784926,1.9996755,0.43301022,19.323925,3.3131235
VT_160721_M198_121.mzML,-0.6996613,-0.6138722,1.5697057,0.20339178,18.980185,3.7112765
VT_160216_085.mzML,-0.9915951,1.0983524,-0.3319051,0.57821506,14.013658,-0.9687332
VT_160222_129.mzML,-0.64856845,1.5410959,-0.6493735,-0.45341513,14.209902,-0.28902563
VT_160715_M198_067.mzML,-1.0205126,-0.4204028,1.7878053,0.6333981,19.406351,3.336908
VT_160715_M198_069.mzML,-1.2425936,-0.6892918,1.7001923,0.4442706,19.310019,3.298554
VT_160731_M198_083.mzML,-0.20714974,0.015360421,1.590742,-0.18331453,18.212175,4.023221
pHILIC_2_350.mzML,-0.16117412,0.27612972,-0.09502887,0.06528606,6.366686,4.739237
VT_160723_M198_089.mzML,-0.64206564,-1.0382886,1.7513309,1.1606553,18.09141,3.3151624
VT_160715_M198_075.mzML,-0.60699195,-0.44513482,1.2756362,0.6673769,18.597036,3.9527605
VT_160727_M198_017.mzML,-0.3363755,-0.30654472,1.583829,0.33137482,17.854305,3.92594
VT_160716_M198_111.mzML,-0.8201773,-0.60863185,1.2722703,0.588855,18.82377,3.9125943
P_HA_PL25_B1_013_51306.mzML,-0.24796708,1.4803612,1.3581911,1.5247307,4.037536,-7.580366
VT_160802_M198_111.mzML,-0.84643173,-0.40676218,1.1837373,0.54539925,18.929499,3.944945
VT_160222_121.mzML,-0.6199019,1.6611766,-0.9086143,0.08949593,13.94372,0.2247536
pHILIC_2_271.mzML,-0.27978766,0.56534207,0.98971355,0.5512188,20.349781,11.2212515
VT_160721_M198_021.mzML,-1.1270703,-0.38938728,1.7858156,0.15703341,19.330946,3.3872156
VT_160722_M198_009.mzML,-0.070904434,0.6454793,-1.2330368,-1.3947805,1.512762,1.4166908
VT_160803_M198_097.mzML,-0.04546321,0.40945318,-0.86829144,-1.0326353,1.5986855,1.5754026
VT_160720_M198_099.mzML,0.31822318,0.8237608,-1.5679568,-1.1596375,1.5585958,1.3298819
VT_160722_M198_025.mzML,-0.14441982,0.50410986,-1.0458016,-1.1113127,1.5249708,1.5755246
pHILIC_2_317.mzML,-0.79057956,0.3332999,0.47425786,0.7228994,13.598823,-5.6306367
VT_160718_M198_041.mzML,-0.4883297,0.009921191,1.9173235,-0.25690767,19.533453,3.703498
VT_160726_M198_065.mzML,-1.1719023,-0.17683639,1.9801501,0.122891456,19.4123,3.4153626
pHILIC_2_90.mzML,-1.2175324,0.35002196,0.79396135,0.6994036,14.060668,-5.7225823
pHILIC_2_220.mzML,-2.1322472,0.14952363,1.29217,1.1778104,13.661613,-6.001603
pHILIC_2_211.mzML,-0.18436474,0.17008074,0.36801204,-0.11310244,7.9728837,5.5670304
pHILIC_2_99.mzML,0.059364863,0.29737338,0.14948669,-0.23955067,6.079267,4.7706366
VT_160726_M198_017.mzML,-1.2436348,-0.47805792,1.8541867,0.38916853,19.261227,3.2733305
VT_160717_M198_027.mzML,0.160069,0.44676968,-1.1014181,-0.38164008,1.8624343,1.5943809
VT_160730_M198_035.mzML,0.03875739,0.47275174,-0.85188067,-0.8726836,1.7074785,1.6050396
VT_160730_M198_123.mzML,0.11660065,0.14925548,-0.14322273,-0.14232433,8.184108,4.6962934
VT_160222_109.mzML,-0.88541245,2.032659,-0.28571153,-0.58721054,14.083161,-0.45251998
VT_160730_M198_089.mzML,-0.61377436,0.26568288,1.814953,-0.07881057,19.580534,3.7020316
VT_160726_M198_027.mzML,-1.6067034,-1.161664,2.9446735,0.33167505,19.03168,3.2291205
VT_160725_M198_095.mzML,-0.5252503,-0.3691802,1.999634,0.023445753,18.205666,3.770078
Control_Positive_P-04.mzML,-0.25484478,0.10889969,0.21104497,0.12587203,8.10236,6.004688
VT_160222_083.mzML,-0.8277725,1.4881694,-0.4209248,-0.13222826,14.221462,-0.19854291
VT_160730_M198_077.mzML,0.060829006,0.38819557,-0.8350299,-0.92948264,1.6385276,1.6321212
VT_160802_M198_121.mzML,-0.72012204,-0.8062736,1.6808851,1.4175354,17.915306,3.4019766
VT_160803_M198_007.mzML,-0.613054,0.3214752,1.9971147,-0.030886076,19.551842,3.6059499
VT_160717_M198_019.mzML,-0.7755297,-1.0962662,1.732941,0.6566623,18.333788,3.2946837
VT_160725_M198_103.mzML,-1.0149093,-1.1376852,2.7514117,0.3672351,18.138395,3.2703228
VT_160222_133.mzML,-1.3714207,1.7536576,-1.667716,0.50278115,8.852135,-6.4983025
pHILIC_2_164.mzML,-0.795148,0.22573544,0.6033899,0.3481141,9.293285,5.4238696
P_HA_PL24R2_B1_057_47223.mzML,-0.20819463,0.9982386,1.8049506,0.80925906,4.443746,-8.952279
VT_160803_M198_035.mzML,-1.4266647,-0.8077802,2.0123982,0.44383466,19.210314,3.2360404
VT_160720_M198_085.mzML,-0.38225088,-0.15931584,1.0529618,0.18151507,19.676027,3.9515128
pHILIC_2_198.mzML,-1.0589817,0.27952152,0.63075936,0.8247663,13.61257,-5.680891
VT_160720_M198_011.mzML,-1.3157625,-0.7484266,2.1412284,0.09543267,19.109106,3.2753394
VT_160803_M198_031.mzML,-1.2019078,-0.8240524,1.9827044,0.1625711,19.144163,3.2496295
VT_160718_M198_057.mzML,0.10658371,0.5522602,-1.6263725,-0.94448274,1.5275409,1.398083
VT_160730_M198_091.mzML,-0.5321108,-0.5280089,1.6819141,0.10077998,18.248995,3.7908518
VT_160220_127.mzML,-0.5754031,1.0062528,-0.44801205,-0.2352462,14.155589,0.014162183
VT_160726_M198_035.mzML,-0.69225585,-0.8163062,2.4618285,-0.021112677,18.268318,3.3813026
VT_160120_073.mzML,-1.2696586,1.6668725,-2.4240413,-1.7973849,7.4922442,-7.257039
VT_160120_011.mzML,-1.207232,2.0015135,-2.422284,-1.5682881,7.4938536,-7.253939
VT_160121_071.mzML,-1.145017,1.3120173,-2.080556,-1.4062504,7.5027285,-7.263448
pHILIC_2_251.mzML,-1.3373555,0.3775844,0.96358025,0.8199254,14.047367,-5.7382703
P_HA_PL25_B1_101_45625.mzML,-0.09520331,1.7122841,1.7184964,1.711936,4.013502,-7.633992
VT_160218_121.mzML,-1.129173,1.3942991,0.13762105,0.10057215,15.147411,-0.7457961
VT_160129_039.mzML,-1.1306912,0.92142564,-0.31459826,-1.1708674,14.663067,-2.5048592
pHILIC_2_155.mzML,-2.1363294,0.24909818,1.5385215,1.1891842,13.752449,-6.016072
VT_160206_093.mzML,-0.72700405,2.0945277,-1.0780408,0.8426102,13.550453,-0.9944615
VT_160725_M198_105.mzML,-1.0306712,-1.297787,3.1541386,0.48688424,18.174309,3.2205484
pHILIC_2_229.mzML,-1.1692098,0.4751813,0.57950974,1.0775502,13.419667,-5.7080936
VT_160718_M198_125.mzML,-0.49623662,0.09600431,1.6782998,0.011857858,19.710373,3.8003488
VT_160222_111.mzML,-0.84843373,2.1081424,-0.25969964,-0.49891326,14.050468,-0.47828788
pHILIC_2_319.mzML,-1.5670538,0.12772897,0.8246899,0.9322925,13.518064,-5.791553
VT_160723_M198_085.mzML,-0.7844727,-1.1156482,1.7300978,1.0240169,18.541122,3.332333
VT_160723_M198_075.mzML,-0.15507865,-0.49492168,1.1332237,0.53461504,17.932226,4.15146
pHILIC_2_134.mzML,-0.4152537,0.6875108,0.5875051,0.7306587,20.384161,11.188001
VT_160222_001.mzML,-0.96913356,1.6618459,-1.7239417,0.5311466,8.857101,-6.4887304
VT_160726_M198_091.mzML,-0.04014609,0.097921856,0.16233358,-0.25731263,8.515403,4.9184456
VT_160216_089.mzML,-1.5069817,0.83981043,-0.12218852,0.4112373,14.616255,-1.1273053
VT_160729_M198_021.mzML,0.41148797,0.69351393,-1.3579956,-0.2568606,2.3862102,1.6654466
VT_160204_039.mzML,-1.3144429,0.95986223,-0.87413377,0.049464427,13.626816,-1.6700654
VT_160726_M198_061.mzML,-1.0016094,-0.11722316,2.079903,0.05105956,19.459421,3.4665143
Patient_Positive_OP_33.mzML,-0.23537153,0.0032268912,0.032698177,0.05026789,8.431488,5.596796
VT_160218_125.mzML,-1.0607073,1.2446797,0.07820453,0.23789008,15.169348,-0.7653342
VT_160204_029.mzML,-0.8462883,1.0574018,-0.8279869,-1.3963851,13.582495,-1.8107923
VT_160204_093.mzML,-0.9314788,1.0469114,-0.7991666,-1.5736399,13.630138,-1.8619088
VT_160722_M198_041.mzML,-0.92283696,-0.3515073,1.6888341,0.032138683,19.14793,3.5937495
VT_160803_M198_085.mzML,-1.1018062,-0.34419677,1.9696321,0.33441794,19.515081,3.3686361
VT_160204_041.mzML,-1.4232621,0.9193724,-0.9542083,0.07236333,13.635322,-1.6676228
pHILIC_2_182.mzML,-0.45990616,0.69664025,0.53766745,0.58561975,20.374949,11.198305
VT_160223_025.mzML,-1.111405,1.5163898,-0.6338417,-0.25375864,14.043886,-0.21394056
VT_160726_M198_031.mzML,-0.5646795,-0.38471064,2.1847827,-0.17678213,18.21169,3.6844323
VT_160726_M198_025.mzML,-1.7047131,-1.2458597,2.8278873,0.106416225,19.069838,3.205729
VT_160717_M198_111.mzML,-0.5570991,0.16941968,0.6644272,0.18263273,8.500152,6.1294827
VT_160718_M198_123.mzML,-0.44709215,0.29368997,1.6563097,0.14013812,19.736504,3.80001
VT_160725_M198_121.mzML,-0.9895442,-0.7679381,2.5702686,0.13363193,18.260326,3.3212595
P_HA_PL25_B1_085_39244.mzML,-0.43114948,1.2024145,1.1596769,1.1976734,4.045678,-7.536822
VT_160220_073.mzML,-0.4086864,1.5279927,-0.8364269,-0.088476725,14.044125,0.18157801
VT_160729_M198_019.mzML,0.5600976,0.861708,-1.4702574,-0.32156637,2.3575602,1.6660752
pHILIC_2_22.mzML,-0.51109064,1.0801009,0.019549584,1.0036103,20.692402,10.904482
VT_160121_005.mzML,-1.0786115,1.7317454,-2.315214,-1.2653729,7.4964013,-7.252891
pHILIC_2_67.mzML,-0.38987657,1.0468302,0.05608812,0.92621475,20.711588,10.881792
pHILIC_2_326.mzML,-0.25604165,0.6048895,0.35827377,0.5828571,20.40465,11.170901
VT_160726_M198_063.mzML,-0.8523447,-0.017537203,2.0514085,0.03069855,19.479216,3.4868968
VT_160720_M198_101.mzML,0.11205041,0.5524507,-1.2139353,-0.96523064,1.5280819,1.4216392
VT_160220_053.mzML,-0.7974406,0.86053246,-0.47571012,0.011081981,14.421371,-0.061215997
VT_160803_M198_045.mzML,-0.6531478,0.32552576,2.0917044,-0.103054725,19.557755,3.6317444
pHILIC_2_2.mzML,-1.9905447,0.13570982,1.0893983,1.5804185,13.521868,-5.820488
P_HA_PL25_B1_073_45971.mzML,-0.6030331,0.97807014,1.3333422,1.2761385,4.0262346,-7.522094
